id_cliente,ano_mes,segmento_cliente,renda_mensal,limite_credito,valor_fatura,pagamento_realizado,atraso_dias,tempo_relacionamento_meses,inadimplente_mes_seguinte,cancelou_cartao_3m
181,2024-01,premium,6967.22,25423.89,2595.06,1882.86,8,25,0,0
181,2024-02,premium,6845.79,25423.89,3259.61,3217.88,0,26,0,1
181,2024-03,premium,6837.69,25423.89,6599.81,6388.90,0,27,0,1
181,2024-04,premium,7003.82,25423.89,5371.26,2862.90,27,28,1,1
181,2024-05,premium,6854.11,25423.89,3425.10,2100.28,30,29,0,0
181,2024-06,premium,7042.06,25423.89,7511.87,7027.65,0,30,0,0
182,2024-01,premium,2495.32,8086.57,1537.04,952.17,24,29,0,1
182,2024-02,premium,2520.86,8086.57,1868.19,1123.11,16,30,0,0
182,2024-03,premium,2525.99,8086.57,1076.45,994.94,0,31,0,0
182,2024-04,premium,2445.88,8086.57,1128.79,1075.11,0,32,0,0
182,2024-05,premium,2452.74,8086.57,1845.78,1656.50,13,33,0,0
182,2024-06,premium,2473.21,8086.57,1019.64,719.83,8,34,0,0
183,2024-01,varejo,4759.54,11006.09,3722.96,3690.00,0,48,0,0
183,2024-02,varejo,5008.74,11006.09,3811.80,3811.80,0,49,0,0
183,2024-03,varejo,4798.76,11006.09,4568.59,4499.80,0,50,0,0
183,2024-04,varejo,4816.62,11006.09,1027.57,861.73,17,51,0,0
183,2024-05,varejo,4481.87,11006.09,2719.25,2506.82,0,52,0,0
183,2024-06,varejo,4770.07,11006.09,1303.41,1279.28,0,53,0,0
184,2024-01,varejo,3273.04,6916.15,907.34,672.27,9,10,0,1
184,2024-02,varejo,3164.67,6916.15,3425.99,3425.99,0,11,0,0
184,2024-03,varejo,3380.98,6916.15,3550.22,3376.53,0,12,0,0
184,2024-04,varejo,3165.28,6916.15,2609.47,1662.52,25,13,0,0
184,2024-05,varejo,3316.12,6916.15,2993.57,2958.02,0,14,0,0
184,2024-06,varejo,3329.09,6916.15,1515.62,1515.62,0,15,0,0
185,2024-01,premium,3380.58,11748.63,1504.74,1262.56,10,27,0,1
185,2024-02,premium,3472.62,11748.63,1900.49,1900.49,0,28,0,1
185,2024-03,premium,3373.93,11748.63,3039.61,2967.88,0,29,0,0
185,2024-04,premium,3470.11,11748.63,1415.12,1396.04,0,30,0,0
185,2024-05,premium,3585.38,11748.63,1354.78,1333.00,0,31,0,0
185,2024-06,premium,3549.31,11748.63,1134.05,1125.24,0,32,0,0
186,2024-01,varejo,4320.29,9110.85,2298.51,950.15,19,11,1,1
186,2024-02,varejo,4707.09,9110.85,1678.39,1658.94,0,12,0,0
186,2024-03,varejo,4576.84,9110.85,1063.29,716.77,5,13,0,0
186,2024-04,varejo,4317.36,9110.85,2453.19,2358.27,0,14,0,0
186,2024-05,varejo,4390.72,9110.85,1477.72,1446.74,0,15,0,0
186,2024-06,varejo,4278.59,9110.85,1839.71,1753.26,0,16,0,0
187,2024-01,varejo,5522.40,14511.47,1847.94,1768.73,0,47,0,1
187,2024-02,varejo,5180.33,14511.47,4004.82,2974.18,14,48,0,1
187,2024-03,varejo,5391.30,14511.47,2684.56,2517.66,0,49,0,1
187,2024-04,varejo,5375.59,14511.47,4381.16,4135.40,0,50,0,0
187,2024-05,varejo,5381.83,14511.47,5754.74,5597.53,0,51,0,0
187,2024-06,varejo,5231.02,14511.47,3199.18,2992.84,0,52,0,0
188,2024-01,varejo,3300.11,16544.44,793.60,770.65,0,39,0,0
188,2024-02,varejo,3348.16,16544.44,1653.43,757.10,30,40,1,1
188,2024-03,varejo,3497.77,16544.44,2526.08,2443.03,0,41,0,1
188,2024-04,varejo,3273.60,16544.44,3300.35,2511.46,14,42,0,1
188,2024-05,varejo,3597.20,16544.44,2730.90,2113.94,5,43,0,0
188,2024-06,varejo,3499.90,16544.44,3509.76,3280.13,0,44,0,0
189,2024-01,varejo,6637.06,32902.75,4088.27,3783.04,0,31,0,1
189,2024-02,varejo,6838.40,32902.75,2851.87,2851.87,0,32,0,0
189,2024-03,varejo,6556.96,32902.75,4299.95,4265.06,0,33,0,0
189,2024-04,varejo,6445.00,32902.75,5263.98,5137.58,0,34,0,0
189,2024-05,varejo,6977.92,32902.75,5804.73,5570.68,0,35,0,0
189,2024-06,varejo,6693.72,32902.75,3198.04,3096.57,0,36,0,0
190,2024-01,varejo,2251.16,11196.32,817.77,817.77,0,25,0,0
190,2024-02,varejo,2153.30,11196.32,1174.79,1174.79,0,26,0,1
190,2024-03,varejo,2314.06,11196.32,1955.01,1379.86,22,27,0,1
190,2024-04,varejo,2290.84,11196.32,2044.59,1983.93,0,28,0,1
190,2024-05,varejo,2420.94,11196.32,1783.21,1720.23,0,29,0,0
190,2024-06,varejo,2265.48,11196.32,928.76,882.88,0,30,0,0
191,2024-01,premium,4156.99,13115.96,4374.29,3261.69,13,11,0,0
191,2024-02,premium,3903.92,13115.96,3238.27,3061.33,0,12,0,0
191,2024-03,premium,4091.52,13115.96,3014.86,2963.33,0,13,0,1
191,2024-04,premium,3834.96,13115.96,3565.11,3353.28,0,14,0,1
191,2024-05,premium,4143.04,13115.96,1987.60,1977.87,0,15,0,1
191,2024-06,premium,4137.49,13115.96,1935.10,1904.61,0,16,0,0
192,2024-01,varejo,14050.51,81511.44,10177.15,10029.40,0,55,0,1
192,2024-02,varejo,14207.31,81511.44,2901.25,2305.38,14,56,0,0
192,2024-03,varejo,14697.02,81511.44,12864.77,12284.23,0,57,0,0
192,2024-04,varejo,14712.96,81511.44,6038.32,3982.34,12,58,0,0
192,2024-05,varejo,14966.93,81511.44,5462.84,5462.84,0,59,0,0
192,2024-06,varejo,14883.38,81511.44,3623.85,2575.10,21,60,0,0
193,2024-01,varejo,4566.77,19566.41,4816.98,4816.98,0,39,0,0
193,2024-02,varejo,4439.40,19566.41,3934.99,3673.42,0,40,0,0
193,2024-03,varejo,4232.77,19566.41,2283.93,2219.97,0,41,0,1
193,2024-04,varejo,4449.51,19566.41,3950.65,2463.08,14,42,0,1
193,2024-05,varejo,4521.66,19566.41,3006.82,3006.82,0,43,0,1
193,2024-06,varejo,4522.14,19566.41,947.35,583.62,24,44,0,0
194,2024-01,premium,8308.87,20508.37,4065.78,4065.78,0,21,0,1
194,2024-02,premium,8265.54,20508.37,3784.88,3756.64,0,22,0,0
194,2024-03,premium,8505.67,20508.37,5031.35,4987.57,0,23,0,0
194,2024-04,premium,8070.37,20508.37,5962.64,5860.80,0,24,0,0
194,2024-05,premium,7921.08,20508.37,4665.17,4617.92,0,25,0,0
194,2024-06,premium,8322.54,20508.37,6024.20,5786.31,0,26,0,0
195,2024-01,varejo,4021.88,10781.75,2671.28,2598.56,0,26,0,0
195,2024-02,varejo,4039.08,10781.75,3578.50,3555.24,0,27,0,0
195,2024-03,varejo,4063.32,10781.75,4114.59,2620.49,14,28,0,0
195,2024-04,varejo,4242.39,10781.75,2654.47,2654.47,0,29,0,0
195,2024-05,varejo,4337.37,10781.75,1001.74,1001.74,0,30,0,0
195,2024-06,varejo,4180.08,10781.75,4439.33,4206.54,0,31,0,0
196,2024-01,varejo,5440.47,25521.68,4552.17,3476.21,11,44,0,1
196,2024-02,varejo,5278.59,25521.68,2843.19,2760.67,0,45,0,1
196,2024-03,varejo,5311.68,25521.68,4859.50,4859.50,0,46,0,1
196,2024-04,varejo,5327.46,25521.68,2947.42,2795.32,0,47,0,0
196,2024-05,varejo,5425.77,25521.68,4194.11,4031.32,0,48,0,0
196,2024-06,varejo,5226.13,25521.68,5222.18,4955.88,0,49,0,0
197,2024-01,varejo,3802.84,10465.71,1192.73,1157.84,0,44,0,1
197,2024-02,varejo,3860.67,10465.71,2810.70,2758.43,0,45,0,1
197,2024-03,varejo,3905.18,10465.71,1572.09,995.87,17,46,0,1
197,2024-04,varejo,3822.35,10465.71,1747.09,849.49,30,47,1,0
197,2024-05,varejo,3966.04,10465.71,1415.07,1106.49,11,48,0,0
197,2024-06,varejo,3703.85,10465.71,3280.17,3221.57,0,49,0,0
198,2024-01,premium,3728.29,14800.36,1800.42,1172.29,12,29,0,1
198,2024-02,premium,3677.21,14800.36,913.20,913.20,0,30,0,1
198,2024-03,premium,3945.82,14800.36,1808.07,1045.11,30,31,1,1
198,2024-04,premium,3472.58,14800.36,2432.31,2397.02,0,32,0,0
198,2024-05,premium,3573.67,14800.36,913.66,873.53,0,33,0,0
198,2024-06,premium,3613.18,14800.36,2755.67,2682.33,0,34,0,0
199,2024-01,varejo,2794.68,16164.44,1427.82,1427.82,0,20,0,0
199,2024-02,varejo,2817.18,16164.44,2737.19,1343.37,29,21,1,1
199,2024-03,varejo,2661.35,16164.44,2640.08,1625.10,21,22,0,1
199,2024-04,varejo,2744.28,16164.44,1928.63,1606.97,7,23,0,1
199,2024-05,varejo,2709.21,16164.44,1381.24,1260.06,6,24,0,0
199,2024-06,varejo,2614.73,16164.44,1872.61,1872.61,0,25,0,0
200,2024-01,varejo,4885.18,9999.90,3445.00,3364.83,0,40,0,0
200,2024-02,varejo,4720.61,9999.90,4522.02,4522.02,0,41,0,0
200,2024-03,varejo,5101.09,9999.90,2356.36,2245.57,0,42,0,0
200,2024-04,varejo,4994.96,9999.90,3564.11,3534.72,0,43,0,0
200,2024-05,varejo,4983.99,9999.90,1142.67,1135.65,0,44,0,0
200,2024-06,varejo,4904.17,9999.90,4828.41,3786.16,5,45,0,0
201,2024-01,premium,2484.34,5399.44,1714.25,1714.25,0,40,0,1
201,2024-02,premium,2585.48,5399.44,1204.83,1204.83,0,41,0,1
201,2024-03,premium,2550.04,5399.44,2594.40,1287.80,21,42,1,1
201,2024-04,premium,2594.22,5399.44,822.11,795.53,0,43,0,0
201,2024-05,premium,2606.37,5399.44,1841.88,1841.88,0,44,0,0
201,2024-06,premium,2602.04,5399.44,666.54,633.51,0,45,0,0
202,2024-01,premium,5286.33,33322.26,1337.90,1307.24,0,37,0,1
202,2024-02,premium,5589.99,33322.26,1451.63,1440.62,0,38,0,1
202,2024-03,premium,5547.73,33322.26,3386.73,3178.96,0,39,0,0
202,2024-04,premium,5797.93,33322.26,5871.02,5794.47,0,40,0,0
202,2024-05,premium,5635.74,33322.26,3009.94,2788.94,0,41,0,0
202,2024-06,premium,5733.14,33322.26,5815.26,5505.79,0,42,0,0
203,2024-01,varejo,6820.00,29858.79,4263.26,4263.26,0,7,0,0
203,2024-02,varejo,6689.48,29858.79,5462.84,5115.53,0,8,0,0
203,2024-03,varejo,7081.51,29858.79,7081.21,4885.63,15,9,0,0
203,2024-04,varejo,6957.50,29858.79,3170.75,3150.99,0,10,0,0
203,2024-05,varejo,7059.84,29858.79,3485.37,3466.63,0,11,0,0
203,2024-06,varejo,7021.63,29858.79,3634.67,3624.36,0,12,0,0
204,2024-01,varejo,4850.24,12048.04,2139.11,1289.82,10,29,0,0
204,2024-02,varejo,4620.59,12048.04,1300.22,1300.22,0,30,0,0
204,2024-03,varejo,4778.25,12048.04,2879.55,2879.55,0,31,0,1
204,2024-04,varejo,4581.83,12048.04,1106.63,1106.63,0,32,0,1
204,2024-05,varejo,5132.67,12048.04,1990.78,1876.17,0,33,0,1
204,2024-06,varejo,4737.51,12048.04,3903.70,2937.94,6,34,0,0
205,2024-01,varejo,3506.99,19375.47,2807.92,2641.30,0,37,0,1
205,2024-02,varejo,3484.11,19375.47,1741.07,1222.94,25,38,0,1
205,2024-03,varejo,3344.17,19375.47,2080.56,1232.18,29,39,1,0
205,2024-04,varejo,3489.09,19375.47,3241.84,2101.46,21,40,0,0
205,2024-05,varejo,3443.92,19375.47,769.02,748.75,0,41,0,0
205,2024-06,varejo,3257.72,19375.47,2514.54,2293.09,0,42,0,0
206,2024-01,varejo,5046.09,27713.80,1921.58,1869.06,0,57,0,1
206,2024-02,varejo,4909.02,27713.80,3695.50,3552.82,0,58,0,1
206,2024-03,varejo,5020.56,27713.80,1508.19,996.73,21,59,0,1
206,2024-04,varejo,4937.13,27713.80,1840.95,1307.16,26,60,0,0
206,2024-05,varejo,5112.04,27713.80,3664.35,2892.35,24,61,0,0
206,2024-06,varejo,4986.46,27713.80,5114.87,4737.14,0,62,0,0
207,2024-01,varejo,3399.05,14208.11,2681.47,1369.83,26,32,1,0
207,2024-02,varejo,3440.07,14208.11,2566.11,1463.40,29,33,1,0
207,2024-03,varejo,3365.22,14208.11,1218.54,1218.54,0,34,0,0
207,2024-04,varejo,3540.24,14208.11,3772.45,2649.34,10,35,0,0
207,2024-05,varejo,3568.19,14208.11,2260.94,2163.79,0,36,0,0
207,2024-06,varejo,3495.77,14208.11,3070.41,3070.41,0,37,0,0
208,2024-01,varejo,6314.73,28653.90,3331.10,2668.66,13,22,0,1
208,2024-02,varejo,6404.71,28653.90,2282.58,2173.72,0,23,0,0
208,2024-03,varejo,6637.45,28653.90,4552.81,4362.44,0,24,0,0
208,2024-04,varejo,5934.41,28653.90,4752.35,4412.61,0,25,0,0
208,2024-05,varejo,6248.55,28653.90,5163.71,5081.12,0,26,0,0
208,2024-06,varejo,6710.31,28653.90,6237.86,5987.68,0,27,0,0
209,2024-01,varejo,1561.42,4951.31,1166.41,852.67,12,34,0,1
209,2024-02,varejo,1632.08,4951.31,1610.99,1593.61,0,35,0,1
209,2024-03,varejo,1609.90,4951.31,684.83,656.07,0,36,0,1
209,2024-04,varejo,1533.95,4951.31,1654.67,1552.86,0,37,0,0
209,2024-05,varejo,1543.99,4951.31,476.01,473.62,0,38,0,0
209,2024-06,varejo,1584.42,4951.31,915.40,634.08,7,39,0,0
210,2024-01,varejo,3457.63,7447.60,1921.79,1302.52,23,13,0,1
210,2024-02,varejo,3468.19,7447.60,1547.67,1132.68,15,14,0,0
210,2024-03,varejo,3564.13,7447.60,1053.05,984.53,0,15,0,0
210,2024-04,varejo,3338.01,7447.60,1445.62,1412.46,0,16,0,0
210,2024-05,varejo,3379.78,7447.60,2487.67,2353.54,0,17,0,0
210,2024-06,varejo,3207.28,7447.60,2325.89,2232.98,0,18,0,0
211,2024-01,varejo,1486.28,6472.37,410.35,348.13,7,8,0,1
211,2024-02,varejo,1423.91,6472.37,1458.61,1450.68,0,9,0,1
211,2024-03,varejo,1555.08,6472.37,523.48,301.04,21,10,1,1
211,2024-04,varejo,1470.28,6472.37,447.90,434.07,0,11,0,0
211,2024-05,varejo,1443.19,6472.37,1232.30,1232.30,0,12,0,0
211,2024-06,varejo,1457.62,6472.37,448.76,437.83,0,13,0,0
212,2024-01,varejo,1941.99,6021.50,2033.09,2033.09,0,41,0,0
212,2024-02,varejo,1822.59,6021.50,1501.33,1478.56,0,42,0,0
212,2024-03,varejo,1868.69,6021.50,1680.87,1170.60,20,43,0,0
212,2024-04,varejo,1890.75,6021.50,704.30,671.94,0,44,0,0
212,2024-05,varejo,1812.35,6021.50,662.26,662.26,0,45,0,0
212,2024-06,varejo,1830.92,6021.50,1328.40,1328.40,0,46,0,0
213,2024-01,varejo,7989.52,36820.57,8114.77,5461.47,21,59,0,0
213,2024-02,varejo,8116.14,36820.57,3067.89,2224.16,8,60,0,0
213,2024-03,varejo,7735.86,36820.57,2449.26,2390.61,0,61,0,0
213,2024-04,varejo,7935.61,36820.57,7172.94,4624.35,9,62,0,0
213,2024-05,varejo,7928.62,36820.57,2333.96,1850.34,9,63,0,0
213,2024-06,varejo,8285.44,36820.57,2348.22,2333.55,0,64,0,0
214,2024-01,premium,6701.27,33449.77,3768.51,3570.21,0,51,0,0
214,2024-02,premium,6227.50,33449.77,5183.06,5183.06,0,52,0,0
214,2024-03,premium,5987.92,33449.77,4559.92,4492.29,0,53,0,0
214,2024-04,premium,6276.83,33449.77,5464.75,5387.12,0,54,0,0
214,2024-05,premium,6191.65,33449.77,6584.62,4073.33,30,55,0,0
214,2024-06,premium,6121.11,33449.77,2808.07,2733.10,0,56,0,0
215,2024-01,varejo,2627.69,5785.64,1524.42,1232.36,7,36,0,0
215,2024-02,varejo,2797.56,5785.64,2610.21,2540.00,0,37,0,0
215,2024-03,varejo,2848.11,5785.64,2319.52,2253.16,0,38,0,0
215,2024-04,varejo,2978.57,5785.64,2607.55,1416.03,27,39,1,0
215,2024-05,varejo,2743.05,5785.64,2548.58,2019.04,6,40,0,0
215,2024-06,varejo,2899.98,5785.64,1460.48,1387.35,0,41,0,0
216,2024-01,varejo,1814.61,8270.90,980.50,980.50,0,5,0,1
216,2024-02,varejo,1882.18,8270.90,725.70,379.71,27,6,1,0
216,2024-03,varejo,1874.68,8270.90,536.87,257.66,22,7,1,0
216,2024-04,varejo,1823.21,8270.90,551.90,313.05,26,8,1,0
216,2024-05,varejo,1802.96,8270.90,1483.76,1483.76,0,9,0,0
216,2024-06,varejo,1966.47,8270.90,836.14,804.85,0,10,0,0
217,2024-01,varejo,927.67,2657.45,898.88,882.17,0,59,0,0
217,2024-02,varejo,915.16,2657.45,587.55,580.71,0,60,0,0
217,2024-03,varejo,856.37,2657.45,599.56,599.56,0,61,0,0
217,2024-04,varejo,932.89,2657.45,554.06,545.63,0,62,0,0
217,2024-05,varejo,893.70,2657.45,908.69,850.75,0,63,0,0
217,2024-06,varejo,866.36,2657.45,870.91,598.54,23,64,0,0
218,2024-01,varejo,2959.48,16751.47,1871.77,1797.62,0,28,0,1
218,2024-02,varejo,2997.80,16751.47,2168.05,2005.22,0,29,0,1
218,2024-03,varejo,3023.44,16751.47,2602.07,2545.89,0,30,0,0
218,2024-04,varejo,2999.03,16751.47,1824.53,1360.91,9,31,0,0
218,2024-05,varejo,3062.98,16751.47,2785.79,1789.28,24,32,0,0
218,2024-06,varejo,3161.65,16751.47,1399.01,1306.00,0,33,0,0
219,2024-01,premium,14215.85,40446.83,8532.88,8532.88,0,19,0,1
219,2024-02,premium,13527.10,40446.83,5625.93,2991.39,24,20,1,1
219,2024-03,premium,13437.58,40446.83,8064.19,8064.19,0,21,0,1
219,2024-04,premium,13462.93,40446.83,7138.24,6954.88,0,22,0,0
219,2024-05,premium,13342.08,40446.83,6829.63,6829.63,0,23,0,0
219,2024-06,premium,13131.73,40446.83,9507.74,9207.61,0,24,0,0
220,2024-01,varejo,5145.65,22089.10,3299.15,3187.19,0,53,0,1
220,2024-02,varejo,4623.79,22089.10,1410.21,1297.22,0,54,0,1
220,2024-03,varejo,4947.83,22089.10,1539.44,1498.87,0,55,0,0
220,2024-04,varejo,4873.07,22089.10,2382.73,1706.07,7,56,0,0
220,2024-05,varejo,4807.98,22089.10,3968.32,2649.60,20,57,0,0
220,2024-06,varejo,4858.86,22089.10,3165.23,3098.43,0,58,0,0
221,2024-01,varejo,2813.75,12742.71,2290.01,2220.61,0,45,0,1
221,2024-02,varejo,3164.08,12742.71,2298.25,2274.82,0,46,0,0
221,2024-03,varejo,3161.20,12742.71,1015.19,1011.53,0,47,0,0
221,2024-04,varejo,3095.66,12742.71,1442.45,1442.45,0,48,0,0
221,2024-05,varejo,2942.68,12742.71,2726.26,1585.43,21,49,1,0
221,2024-06,varejo,3031.27,12742.71,1528.13,727.84,28,50,1,0
222,2024-01,varejo,4898.16,18092.54,4302.03,4251.41,0,45,0,0
222,2024-02,varejo,5409.98,18092.54,4562.05,4378.08,0,46,0,0
222,2024-03,varejo,4921.75,18092.54,4803.62,4549.48,0,47,0,0
222,2024-04,varejo,5002.63,18092.54,1145.40,1145.40,0,48,0,0
222,2024-05,varejo,5015.98,18092.54,2812.30,1524.96,27,49,1,0
222,2024-06,varejo,5090.17,18092.54,4248.69,4185.16,0,50,0,0
223,2024-01,varejo,1957.64,8633.12,1121.71,1072.51,0,18,0,1
223,2024-02,varejo,1877.47,8633.12,1582.91,1576.85,0,19,0,0
223,2024-03,varejo,1807.45,8633.12,1137.45,1133.38,0,20,0,0
223,2024-04,varejo,1922.19,8633.12,1862.04,1862.04,0,21,0,0
223,2024-05,varejo,1888.77,8633.12,556.11,556.11,0,22,0,0
223,2024-06,varejo,1840.88,8633.12,459.60,451.59,0,23,0,0
224,2024-01,premium,3560.68,16903.08,2375.09,2375.09,0,59,0,1
224,2024-02,premium,3417.66,16903.08,1354.89,1354.89,0,60,0,0
224,2024-03,premium,3371.44,16903.08,2713.32,2601.64,0,61,0,0
224,2024-04,premium,3506.66,16903.08,1118.83,1118.83,0,62,0,0
224,2024-05,premium,3551.90,16903.08,1455.79,1413.07,0,63,0,0
224,2024-06,premium,3343.79,16903.08,2443.96,1643.39,15,64,0,0
225,2024-01,varejo,4317.74,17941.57,3801.03,3638.02,0,28,0,1
225,2024-02,varejo,4278.10,17941.57,1751.17,1225.71,25,29,0,1
225,2024-03,varejo,4456.91,17941.57,4134.46,4134.46,0,30,0,0
225,2024-04,varejo,4337.80,17941.57,1439.64,1439.64,0,31,0,0
225,2024-05,varejo,4124.48,17941.57,3423.14,2649.48,12,32,0,0
225,2024-06,varejo,4104.26,17941.57,4132.32,4051.34,0,33,0,0
226,2024-01,premium,3770.68,19286.34,1752.87,868.63,30,33,1,0
226,2024-02,premium,3886.03,19286.34,1649.37,1590.20,0,34,0,0
226,2024-03,premium,3768.64,19286.34,2737.83,2705.31,0,35,0,0
226,2024-04,premium,3760.31,19286.34,3230.74,2888.88,0,36,0,0
226,2024-05,premium,3954.29,19286.34,826.95,812.56,0,37,0,0
226,2024-06,premium,3942.58,19286.34,1197.73,822.67,15,38,0,0
227,2024-01,varejo,5830.95,35245.58,6189.28,5874.57,0,45,0,1
227,2024-02,varejo,5981.30,35245.58,6430.90,3497.49,30,46,1,1
227,2024-03,varejo,5971.30,35245.58,1903.59,1878.08,0,47,0,1
227,2024-04,varejo,6124.55,35245.58,2053.88,2053.88,0,48,0,0
227,2024-05,varejo,6106.14,35245.58,3933.93,3797.52,0,49,0,0
227,2024-06,varejo,5901.33,35245.58,5315.85,4866.94,0,50,0,0
228,2024-01,varejo,4888.06,17474.43,1229.43,897.83,10,40,0,0
228,2024-02,varejo,5069.03,17474.43,2293.36,2019.89,8,41,0,0
228,2024-03,varejo,4441.78,17474.43,1752.78,1292.33,6,42,0,0
228,2024-04,varejo,5127.09,17474.43,4896.68,3428.64,27,43,0,0
228,2024-05,varejo,4886.18,17474.43,1964.88,1793.97,0,44,0,0
228,2024-06,varejo,4786.34,17474.43,1027.81,966.68,0,45,0,0
229,2024-01,varejo,5477.15,22674.24,2721.69,2659.28,0,12,0,0
229,2024-02,varejo,5456.93,22674.24,4844.51,4844.51,0,13,0,0
229,2024-03,varejo,5722.13,22674.24,5107.76,4916.47,0,14,0,1
229,2024-04,varejo,5737.63,22674.24,4156.74,4125.22,0,15,0,1
229,2024-05,varejo,5590.92,22674.24,3456.72,3456.72,0,16,0,1
229,2024-06,varejo,5461.53,22674.24,4244.20,3640.17,11,17,0,0
230,2024-01,varejo,2927.91,5811.79,1200.15,1123.54,0,20,0,0
230,2024-02,varejo,2846.03,5811.79,2325.85,1217.78,26,21,1,0
230,2024-03,varejo,2784.62,5811.79,759.16,759.16,0,22,0,1
230,2024-04,varejo,2863.00,5811.79,2419.37,2409.24,0,23,0,1
230,2024-05,varejo,2803.41,5811.79,1485.24,732.13,30,24,1,1
230,2024-06,varejo,2807.74,5811.79,1698.18,1600.50,0,25,0,0
231,2024-01,varejo,5844.69,32485.73,2142.15,2142.15,0,23,0,1
231,2024-02,varejo,6180.63,32485.73,5750.60,5620.82,0,24,0,1
231,2024-03,varejo,6760.14,32485.73,2027.93,2027.93,0,25,0,0
231,2024-04,varejo,6293.62,32485.73,3901.33,3754.03,0,26,0,0
231,2024-05,varejo,6220.93,32485.73,2996.53,2996.53,0,27,0,0
231,2024-06,varejo,5896.06,32485.73,5361.66,5302.92,0,28,0,0
232,2024-01,varejo,9043.13,36858.47,6799.86,6641.75,0,57,0,1
232,2024-02,varejo,8881.35,36858.47,6569.27,3860.10,11,58,1,0
232,2024-03,varejo,8632.36,36858.47,5227.86,5227.86,0,59,0,0
232,2024-04,varejo,8960.00,36858.47,7871.79,7844.16,0,60,0,0
232,2024-05,varejo,9295.96,36858.47,8500.01,7702.74,0,61,0,0
232,2024-06,varejo,8595.32,36858.47,9409.98,9050.07,0,62,0,0
233,2024-01,premium,2496.03,8943.80,1277.09,1262.51,0,43,0,0
233,2024-02,premium,2408.12,8943.80,1294.89,1228.53,0,44,0,0
233,2024-03,premium,2411.72,8943.80,2061.63,2061.63,0,45,0,0
233,2024-04,premium,2350.82,8943.80,2307.88,2189.73,0,46,0,0
233,2024-05,premium,2324.45,8943.80,1174.00,1164.57,0,47,0,0
233,2024-06,premium,2434.30,8943.80,958.12,683.00,26,48,0,0
234,2024-01,varejo,2526.78,6098.15,2436.49,2374.67,0,23,0,0
234,2024-02,varejo,2569.11,6098.15,1976.23,1910.11,0,24,0,0
234,2024-03,varejo,2436.77,6098.15,1833.42,872.69,26,25,1,1
234,2024-04,varejo,2460.12,6098.15,1578.23,1578.23,0,26,0,1
234,2024-05,varejo,2463.74,6098.15,585.80,585.80,0,27,0,1
234,2024-06,varejo,2501.09,6098.15,746.27,586.73,15,28,0,0
235,2024-01,premium,7807.49,43360.00,6054.19,6054.19,0,44,0,1
235,2024-02,premium,7655.10,43360.00,5079.19,4837.34,0,45,0,1
235,2024-03,premium,7889.75,43360.00,8281.87,3801.18,8,46,1,0
235,2024-04,premium,7903.50,43360.00,4925.53,3563.14,17,47,0,0
235,2024-05,premium,7916.02,43360.00,5998.24,5765.70,0,48,0,0
235,2024-06,premium,8345.91,43360.00,8916.37,8547.08,0,49,0,0
236,2024-01,premium,3601.70,13013.58,2405.53,2395.80,0,45,0,1
236,2024-02,premium,3714.68,13013.58,2517.83,2466.91,0,46,0,0
236,2024-03,premium,3690.04,13013.58,3210.13,3099.05,0,47,0,0
236,2024-04,premium,3603.54,13013.58,3749.11,3576.84,0,48,0,0
236,2024-05,premium,3781.57,13013.58,2879.11,2355.36,11,49,0,0
236,2024-06,premium,3530.22,13013.58,2446.01,2446.01,0,50,0,0
237,2024-01,varejo,7676.82,38175.70,6681.60,6681.60,0,25,0,1
237,2024-02,varejo,8265.32,38175.70,2040.28,2022.28,0,26,0,1
237,2024-03,varejo,8003.93,38175.70,5430.98,5420.32,0,27,0,1
237,2024-04,varejo,8043.80,38175.70,6717.98,6493.31,0,28,0,0
237,2024-05,varejo,8112.06,38175.70,1710.48,1710.48,0,29,0,0
237,2024-06,varejo,8409.42,38175.70,6895.26,4582.04,26,30,0,0
238,2024-01,premium,3177.04,8327.59,2249.43,1133.63,28,25,1,1
238,2024-02,premium,3235.23,8327.59,1709.57,1611.14,6,26,0,0
238,2024-03,premium,3216.19,8327.59,2809.36,2809.36,0,27,0,0
238,2024-04,premium,3283.15,8327.59,2314.06,2288.62,0,28,0,0
238,2024-05,premium,3145.98,8327.59,1067.48,1067.48,0,29,0,0
238,2024-06,premium,3291.83,8327.59,922.06,867.68,0,30,0,0
239,2024-01,varejo,8252.93,48405.27,2276.01,2182.92,0,53,0,1
239,2024-02,varejo,8440.43,48405.27,8357.37,8357.37,0,54,0,1
239,2024-03,varejo,8447.29,48405.27,8967.59,8967.59,0,55,0,0
239,2024-04,varejo,8371.34,48405.27,5933.00,3897.30,16,56,0,0
239,2024-05,varejo,8597.55,48405.27,8652.58,6497.16,15,57,0,0
239,2024-06,varejo,8600.35,48405.27,4072.32,4002.87,0,58,0,0
240,2024-01,varejo,4248.53,11592.69,1169.79,1161.88,0,35,0,0
240,2024-02,varejo,4217.92,11592.69,4109.29,4013.64,0,36,0,0
240,2024-03,varejo,4211.31,11592.69,1996.05,1996.05,0,37,0,1
240,2024-04,varejo,4369.60,11592.69,2810.07,2605.95,0,38,0,1
240,2024-05,varejo,4086.07,11592.69,986.56,950.98,0,39,0,1
240,2024-06,varejo,4316.25,11592.69,1533.35,1503.27,0,40,0,0
241,2024-01,premium,4616.88,12735.25,3259.07,3259.07,0,11,0,0
